dataset_name,3,4,5,6,7
BPIC_12,0.8066751672620904,0.8163716317140137,0.8293594555038941,0.8332615941438876,0.832837115514074
BPIC_12_A,0.6259048361462756,0.6159022269702155,0.3988789781392345,0.7067793005768378,0.9999999999999998
BPIC_12_O,0.6487242259568193,0.7397146974289909,0.7753322674358671,0.7307652872866089,0.6664079987739284
BPIC_12_W,0.8118110800807345,0.8135030381401865,0.8263008495002379,0.8307163272799307,0.833612802927406
BPIC_13_C,0.14319041926829154,0.1879957229810176,0.22697587424112542,0.23793179254578395,0.3273697476712659
BPIC_13_I,0.2887866427864698,0.27709409063049323,0.29641232662612244,0.3002375252342769,0.3149608557649189
BPIC_15_1,0.8662814634410683,0.9063933611490854,0.9256649436575768,0.9392622747191821,0.9495724572002232
BPIC_15_2,0.8724494365128765,0.9160506432041198,0.9378658788657156,0.9511691496268626,0.9603740081100053
BPIC_15_3,0.86869563646725,0.905394418372613,0.923361380774299,0.9375285973408829,0.946913936108723
BPIC_15_4,0.861425596960916,0.9053545415533955,0.9279779214787912,0.9408550467665439,0.9499183082822503
BPIC_15_5,0.8679601856149307,0.91159490875779,0.9304211222560456,0.9439822652639951,0.9538945329880949
BPIC_18_C,0.18614181350231498,0.19533478505471974,0.24556810487631503,0.33708068636759975,0.3764799294095862
BPIC_18_G,0.6601870308844864,0.7092433059313606,0.7309487657489604,0.7471392214953956,0.7800736164309227
BPIC_18_P,0.42813426001409605,0.41371067369309705,0.42110633980477424,0.43436455044306366,0.4718108860297226
BPIC_20_DD,0.9541443735921974,0.9384221788079866,0.9094308312218593,0.9306807892060931,0.9484887954775051
BPIC_20_ID,0.838026316300026,0.8511974456909748,0.8725143398067257,0.8912386812698239,0.9139449056393331
BPIC_20_PTC,0.8707862740603162,0.9130216820397398,0.9368824034968778,0.9520963236553253,0.9747569402842873
BPIC_20_RFP,0.9493268833232967,0.9416093217024134,0.9141026978714523,0.9324812042428371,0.9542563679756525
BPIC_20_TPD,0.8011416207010166,0.8311294104606732,0.8574916563110901,0.8789684220872325,0.9066745996150058
Helpdesk,0.5744763419994385,0.6572435641860299,0.7196931747127969,0.8256753241183833,0.9161516720494757
Hospital_Billing,0.8260183686186927,0.8077050445393952,0.7905275634380656,0.8062316012093093,0.8149793890582235
Sepsis,0.44903071368253106,0.5732591371781016,0.6434726893469153,0.6927153861252511,0.7494892171043124
Traffic_Fines,0.6380978969831159,0.5413318425698082,0.7064424921186717,0.7375711605946363,0.5923652945485143
